Time(Minutes),EntityID,ObjectName,ProcessID,StepName,Action
165.504538688832,RegularCust.91,RegularCust.91,7.OnEnteredFreeSpace,[Decide] IfDirectToDestination,Token sent to 'True' exit.
165.504538688832,RegularCust.91,RegularCust.91,7.OnEnteredFreeSpace,[Travel] DirectToDestination,Entity 'RegularCust.91' initiating free space travel movement to coordinates 'X=4.5 Y=0 Z=6.75' Meters.
165.504538688832,RegularCust.91,RegularCust.91,7.OnEnteredFreeSpace,[Travel] DirectToDestination,Entity 'RegularCust.91' setting movement rate to desired maximum travel rate '1609.344' Meters per Hour.
165.504538688832,RegularCust.91,Source1,11.OnEnteredProcessing,[End],Process 'Source1.OnEnteredProcessing' ended.
165.504538688832,RegularCust.91,Source1,9.OnEnteredOutputBuffer,[End],Process 'Source1.OnEnteredOutputBuffer' ended.
165.504538688832,RegularCust.91,Output@Source1,8.OnEnteredFromAssociatedObject,[End],Process 'Output@Source1.OnEnteredFromAssociatedObject' ended.
165.719972884343,RegularCust.91,RegularCust.91,7.OnEnteredFreeSpace,[Travel] DirectToDestination,Entity 'RegularCust.91' completed free space travel movement to coordinates 'X=4.5 Y=0 Z=6.75' Meters.
165.719972884343,RegularCust.91,RegularCust.91,7.OnEnteredFreeSpace,[Travel] DirectToDestination,Entity 'RegularCust.91' setting movement rate to desired ending travel rate '0' Meters per Hour.
165.719972884343,RegularCust.91,RegularCust.91,7.OnEnteredFreeSpace,[Transfer] ToDestinationNode,Entity 'RegularCust.91' transferring from '[FreeSpace] Model' into node 'Input@StandardCounter'.
165.719972884343,RegularCust.91,Input@StandardCounter,8.OnEnteredToAssociatedObject,[Begin],Process 'Input@StandardCounter.OnEnteredToAssociatedObject' started.
165.719972884343,RegularCust.91,Input@StandardCounter,8.OnEnteredToAssociatedObject,[Fire] EnteredEvent,Firing event 'Input@StandardCounter.Entered'.
165.719972884343,RegularCust.91,Input@StandardCounter,8.OnEnteredToAssociatedObject,[Transfer] ToAssociatedObject,Entity 'RegularCust.91' transferring from '[Node] Input@StandardCounter' into object 'StandardCounter'.
165.719972884343,RegularCust.91,Input@StandardCounter,8.OnEnteredToAssociatedObject,[Transfer] ToAssociatedObject,Entity 'RegularCust.91' transferring from '[Node] Input@StandardCounter' into station 'StandardCounter.InputBuffer'.
165.719972884343,RegularCust.91,StandardCounter,9.OnEnteredInputBuffer,[Begin],Process 'StandardCounter.OnEnteredInputBuffer' started.
165.719972884343,RegularCust.91,StandardCounter,9.OnEnteredInputBuffer,[EndTransfer] IntoInputBuffer,Entity 'RegularCust.91' ending transfer into station 'StandardCounter.InputBuffer'.
165.719972884343,RegularCust.91,Input@StandardCounter,11.OnExited,[Begin],Process 'Input@StandardCounter.OnExited' started.
165.719972884343,RegularCust.91,Input@StandardCounter,11.OnExited,[Fire] ExitedEvent,Firing event 'Input@StandardCounter.Exited'.
165.719972884343,RegularCust.91,Input@StandardCounter,11.OnExited,[End],Process 'Input@StandardCounter.OnExited' ended.
165.719972884343,RegularCust.91,StandardCounter,9.OnEnteredInputBuffer,[Seize] Server,Object 'RegularCust.91' checking availability to seize '1' resource(s) of resource type '[ParentObject] StandardCounter'.
165.719972884343,RegularCust.91,StandardCounter,9.OnEnteredInputBuffer,[Seize] Server,Object 'RegularCust.91' unable to seize '1' capacity unit(s) of resource 'StandardCounter'. Insufficient capacity available.
165.719972884343,RegularCust.91,StandardCounter,9.OnEnteredInputBuffer,[Seize] Server,Object 'RegularCust.91' found '0' currently available resource(s) of resource type '[ParentObject] StandardCounter'.
165.719972884343,RegularCust.91,StandardCounter,9.OnEnteredInputBuffer,[Seize] Server,Object 'RegularCust.91' waiting to seize '1' resource(s) of resource type '[ParentObject] StandardCounter'.
165.719972884343,RegularCust.91,RegularCust.91,7.OnEnteredFreeSpace,[End],Process 'RegularCust.91.OnEnteredFreeSpace' ended.
165.719972884343,RegularCust.91,Input@StandardCounter,8.OnEnteredToAssociatedObject,[End],Process 'Input@StandardCounter.OnEnteredToAssociatedObject' ended.
166.35197146561,--,--,--,--,Firing event 'Source1.EntityArrivals.Event'.
166.35197146561,Source1,Source1,8.OnEntityArrival,[Begin],Process 'Source1.OnEntityArrival' started.
166.35197146561,Source1,Source1,8.OnEntityArrival,[SetRow] BeforeCreatingEntities,Table reference for token 'Token.8' set to row index '1' in table 'CustData'.
166.35197146561,Source1,Source1,8.OnEntityArrival,[Create] Entities,Creating '1' object(s) of entity type 'PremiumCust' using creation method 'NewObject'.
166.35197146561,--,--,--,--,Object 'PremiumCust.92' created.
166.35197146561,PremiumCust.92,Source1,11.OnEntityArrival,[Transfer] ToProcessing,Entity 'PremiumCust.92' transferring from '[FreeSpace] Source1' into station 'Source1.Processing'.
166.35197146561,Source1,Source1,8.OnEntityArrival,[End],Process 'Source1.OnEntityArrival' ended.
166.35197146561,PremiumCust.92,Source1,12.OnEnteredProcessing,[Begin],Process 'Source1.OnEnteredProcessing' started.
166.35197146561,PremiumCust.92,Source1,12.OnEnteredProcessing,[EndTransfer] IntoProcessing,Entity 'PremiumCust.92' ending transfer into station 'Source1.Processing'.
166.35197146561,PremiumCust.92,Source1,12.OnEnteredProcessing,[Transfer] ToOutputBuffer,Entity 'PremiumCust.92' transferring from '[Station] Source1.Processing' into station 'Source1.OutputBuffer'.
166.35197146561,PremiumCust.92,Source1,11.OnEntityArrival,[End],Process 'Source1.OnEntityArrival' ended.
166.35197146561,PremiumCust.92,Source1,8.OnEnteredOutputBuffer,[Begin],Process 'Source1.OnEnteredOutputBuffer' started.
166.35197146561,PremiumCust.92,Source1,8.OnEnteredOutputBuffer,[EndTransfer] IntoOutputBuffer,Entity 'PremiumCust.92' ending transfer into station 'Source1.OutputBuffer'.
166.35197146561,PremiumCust.92,Source1,8.OnEnteredOutputBuffer,[Transfer] ToOutputNode,Entity 'PremiumCust.92' transferring from '[Station] Source1.OutputBuffer' into node 'Output@Source1'.
166.35197146561,PremiumCust.92,Output@Source1,11.OnEnteredFromAssociatedObject,[Begin],Process 'Output@Source1.OnEnteredFromAssociatedObject' started.
166.35197146561,PremiumCust.92,Output@Source1,11.OnEnteredFromAssociatedObject,[Fire] EnteredEvent,Firing event 'Output@Source1.Entered'.
166.35197146561,PremiumCust.92,Output@Source1,11.OnEnteredFromAssociatedObject,[Decide] IfTransporter,Token branching on condition 'Entity.Is.Transporter'.
166.35197146561,PremiumCust.92,Output@Source1,11.OnEnteredFromAssociatedObject,[Decide] IfTransporter,Token sent to 'False' exit.
166.35197146561,PremiumCust.92,Output@Source1,11.OnEnteredFromAssociatedObject,[Execute] RoutingOutLogic,Executing process 'Output@Source1.RoutingOutLogic'.
166.35197146561,PremiumCust.92,Output@Source1,13.RoutingOutLogic,[Begin],Process 'Output@Source1.RoutingOutLogic' started.
166.35197146561,PremiumCust.92,Output@Source1,13.RoutingOutLogic,[SetNode] NextDestination,Destination node of entity 'PremiumCust.92' set to value 'Input@PremierCounter'.
166.35197146561,PremiumCust.92,Output@Source1,13.RoutingOutLogic,[End],Process 'Output@Source1.RoutingOutLogic' ended.
166.35197146561,PremiumCust.92,Output@Source1,11.OnEnteredFromAssociatedObject,[Transfer] ToOutboundLink,Entity 'PremiumCust.92' failed to initiate transfer from '[Node] Output@Source1' to an outbound link. The entity's current travel mode is 'FreeSpaceOnly'.
166.35197146561,PremiumCust.92,Output@Source1,11.OnEnteredFromAssociatedObject,[Transfer] ToFreeSpace,Entity 'PremiumCust.92' initiating transfer from '[Node] Output@Source1' into free space of facility 'Model'.
166.35197146561,PremiumCust.92,Output@Source1,13.OnExited,[Begin],Process 'Output@Source1.OnExited' started.
166.35197146561,PremiumCust.92,Output@Source1,13.OnExited,[Fire] ExitedEvent,Firing event 'Output@Source1.Exited'.
166.35197146561,PremiumCust.92,Output@Source1,13.OnExited,[End],Process 'Output@Source1.OnExited' ended.
166.35197146561,PremiumCust.92,PremiumCust.92,7.OnEnteredFreeSpace,[Begin],Process 'PremiumCust.92.OnEnteredFreeSpace' started.
166.35197146561,PremiumCust.92,PremiumCust.92,7.OnEnteredFreeSpace,[Assign] OnEnteredFreeSpaceAssignments,Assigning state variable 'PremiumCust.92.FreeSpaceSteeringToken.7.EnteredFreeSpaceFromNode' the value '1'.
166.35197146561,PremiumCust.92,PremiumCust.92,7.OnEnteredFreeSpace,[Decide] IfDestinationNode,Token branching on condition 'DestinationNode != Nothing'.
166.35197146561,PremiumCust.92,PremiumCust.92,7.OnEnteredFreeSpace,[Decide] IfDestinationNode,Token sent to 'True' exit.
166.35197146561,PremiumCust.92,PremiumCust.92,7.OnEnteredFreeSpace,[Decide] IfDirectToDestination,"Token branching on condition 'Math.If(FreeSpaceSteeringBehavior == List.FreeSpaceSteeringBehaviorType.DirectToDestination || CurrentNetwork == Nothing || !FreeSpaceSteeringToken.EnteredFreeSpaceFromNode, True, !CurrentNetwork.PathExists(PreviousNode, DestinationNode))'."
166.35197146561,PremiumCust.92,PremiumCust.92,7.OnEnteredFreeSpace,[Decide] IfDirectToDestination,Token sent to 'True' exit.
166.35197146561,PremiumCust.92,PremiumCust.92,7.OnEnteredFreeSpace,[Travel] DirectToDestination,Entity 'PremiumCust.92' initiating free space travel movement to coordinates 'X=4.25 Y=0 Z=1.25' Meters.
166.35197146561,PremiumCust.92,PremiumCust.92,7.OnEnteredFreeSpace,[Travel] DirectToDestination,Entity 'PremiumCust.92' setting movement rate to desired maximum travel rate '1609.344' Meters per Hour.
166.35197146561,PremiumCust.92,Source1,12.OnEnteredProcessing,[End],Process 'Source1.OnEnteredProcessing' ended.
166.35197146561,PremiumCust.92,Source1,8.OnEnteredOutputBuffer,[End],Process 'Source1.OnEnteredOutputBuffer' ended.
166.35197146561,PremiumCust.92,Output@Source1,11.OnEnteredFromAssociatedObject,[End],Process 'Output@Source1.OnEnteredFromAssociatedObject' ended.
166.525156044321,PremiumCust.92,PremiumCust.92,7.OnEnteredFreeSpace,[Travel] DirectToDestination,Entity 'PremiumCust.92' completed free space travel movement to coordinates 'X=4.25 Y=0 Z=1.25' Meters.
166.525156044321,PremiumCust.92,PremiumCust.92,7.OnEnteredFreeSpace,[Travel] DirectToDestination,Entity 'PremiumCust.92' setting movement rate to desired ending travel rate '0' Meters per Hour.
166.525156044321,PremiumCust.92,PremiumCust.92,7.OnEnteredFreeSpace,[Transfer] ToDestinationNode,Entity 'PremiumCust.92' transferring from '[FreeSpace] Model' into node 'Input@PremierCounter'.
166.525156044321,PremiumCust.92,Input@PremierCounter,11.OnEnteredToAssociatedObject,[Begin],Process 'Input@PremierCounter.OnEnteredToAssociatedObject' started.
166.525156044321,PremiumCust.92,Input@PremierCounter,11.OnEnteredToAssociatedObject,[Fire] EnteredEvent,Firing event 'Input@PremierCounter.Entered'.
166.525156044321,PremiumCust.92,Input@PremierCounter,11.OnEnteredToAssociatedObject,[Transfer] ToAssociatedObject,Entity 'PremiumCust.92' transferring from '[Node] Input@PremierCounter' into object 'PremierCounter'.
166.525156044321,PremiumCust.92,Input@PremierCounter,11.OnEnteredToAssociatedObject,[Transfer] ToAssociatedObject,Entity 'PremiumCust.92' transferring from '[Node] Input@PremierCounter' into station 'PremierCounter.InputBuffer'.
166.525156044321,PremiumCust.92,PremierCounter,8.OnEnteredInputBuffer,[Begin],Process 'PremierCounter.OnEnteredInputBuffer' started.
166.525156044321,PremiumCust.92,PremierCounter,8.OnEnteredInputBuffer,[EndTransfer] IntoInputBuffer,Entity 'PremiumCust.92' ending transfer into station 'PremierCounter.InputBuffer'.
166.525156044321,PremiumCust.92,Input@PremierCounter,12.OnExited,[Begin],Process 'Input@PremierCounter.OnExited' started.
166.525156044321,PremiumCust.92,Input@PremierCounter,12.OnExited,[Fire] ExitedEvent,Firing event 'Input@PremierCounter.Exited'.
166.525156044321,PremiumCust.92,Input@PremierCounter,12.OnExited,[End],Process 'Input@PremierCounter.OnExited' ended.
166.525156044321,PremiumCust.92,PremierCounter,8.OnEnteredInputBuffer,[Seize] Server,Object 'PremiumCust.92' checking availability to seize '1' resource(s) of resource type '[ParentObject] PremierCounter'.
166.525156044321,PremiumCust.92,PremierCounter,8.OnEnteredInputBuffer,[Seize] Server,Object 'PremiumCust.92' unable to seize '1' capacity unit(s) of resource 'PremierCounter'. Insufficient capacity available.
166.525156044321,PremiumCust.92,PremierCounter,8.OnEnteredInputBuffer,[Seize] Server,Object 'PremiumCust.92' found '0' currently available resource(s) of resource type '[ParentObject] PremierCounter'.
166.525156044321,PremiumCust.92,PremierCounter,8.OnEnteredInputBuffer,[Seize] Server,Object 'PremiumCust.92' waiting to seize '1' resource(s) of resource type '[ParentObject] PremierCounter'.
166.525156044321,PremiumCust.92,PremiumCust.92,7.OnEnteredFreeSpace,[End],Process 'PremiumCust.92.OnEnteredFreeSpace' ended.
166.525156044321,PremiumCust.92,Input@PremierCounter,11.OnEnteredToAssociatedObject,[End],Process 'Input@PremierCounter.OnEnteredToAssociatedObject' ended.
166.534952045307,RegularCust.89,StandardCounter,1.OnEnteredProcessing,[Transfer] ToOutputBuffer,Entity 'RegularCust.89' transferring from '[Station] StandardCounter.Processing' into station 'StandardCounter.OutputBuffer'.
166.534952045307,RegularCust.89,StandardCounter,11.OnEnteredOutputBuffer,[Begin],Process 'StandardCounter.OnEnteredOutputBuffer' started.
166.534952045307,RegularCust.89,StandardCounter,11.OnEnteredOutputBuffer,[EndTransfer] IntoOutputBuffer,Entity 'RegularCust.89' ending transfer into station 'StandardCounter.OutputBuffer'.
166.534952045307,RegularCust.89,StandardCounter,11.OnEnteredOutputBuffer,[Release] Server,Object 'RegularCust.89' attempting to release '1' resource(s) of resource type '[ParentObject] StandardCounter'.
166.534952045307,RegularCust.89,StandardCounter,11.OnEnteredOutputBuffer,[Release] Server,Object 'RegularCust.89' released '1' capacity unit(s) of resource 'StandardCounter'.
166.534952045307,--,--,--,--,Resource 'StandardCounter' checking its allocation queue which contains '1' item(s).
166.534952045307,--,--,--,--,Resource 'StandardCounter' selected object 'RegularCust.91' waiting at rank '1' in its allocation queue.
166.534952045307,RegularCust.91,StandardCounter,9.OnEnteredInputBuffer,[Seize] Server,Object 'RegularCust.91' seized '1' capacity unit(s) of resource 'StandardCounter'.
166.534952045307,RegularCust.91,StandardCounter,9.OnEnteredInputBuffer,[Seize] Server,Object 'RegularCust.91' completed seize of '1' resource(s) of resource type '[ParentObject] StandardCounter'.
166.534952045307,RegularCust.89,StandardCounter,11.OnEnteredOutputBuffer,[Transfer] ToOutputNode,Entity 'RegularCust.89' transferring from '[Station] StandardCounter.OutputBuffer' into node 'Output@StandardCounter'.
166.534952045307,RegularCust.89,Output@StandardCounter,12.OnEnteredFromAssociatedObject,[Begin],Process 'Output@StandardCounter.OnEnteredFromAssociatedObject' started.
166.534952045307,RegularCust.89,Output@StandardCounter,12.OnEnteredFromAssociatedObject,[Fire] EnteredEvent,Firing event 'Output@StandardCounter.Entered'.
166.534952045307,RegularCust.89,Output@StandardCounter,12.OnEnteredFromAssociatedObject,[Decide] IfTransporter,Token branching on condition 'Entity.Is.Transporter'.
166.534952045307,RegularCust.89,Output@StandardCounter,12.OnEnteredFromAssociatedObject,[Decide] IfTransporter,Token sent to 'False' exit.
166.534952045307,RegularCust.89,Output@StandardCounter,12.OnEnteredFromAssociatedObject,[Execute] RoutingOutLogic,Executing process 'Output@StandardCounter.RoutingOutLogic'.
166.534952045307,RegularCust.89,Output@StandardCounter,13.RoutingOutLogic,[Begin],Process 'Output@StandardCounter.RoutingOutLogic' started.
166.534952045307,RegularCust.89,Output@StandardCounter,13.RoutingOutLogic,[SetNode] NextDestination,Destination node of entity 'RegularCust.89' set to value 'Input@StandardSink'.
166.534952045307,RegularCust.89,Output@StandardCounter,13.RoutingOutLogic,[End],Process 'Output@StandardCounter.RoutingOutLogic' ended.
166.534952045307,RegularCust.89,Output@StandardCounter,12.OnEnteredFromAssociatedObject,[Transfer] ToOutboundLink,Entity 'RegularCust.89' could not find a followable travel path from starting location '[Node] Output@StandardCounter' to destination location 'Input@StandardSink' using assigned network 'Global'.
166.534952045307,RegularCust.89,Output@StandardCounter,12.OnEnteredFromAssociatedObject,[Transfer] ToOutboundLink,Entity 'RegularCust.89' failed to initiate transfer from '[Node] Output@StandardCounter' to an outbound link.
166.534952045307,RegularCust.89,Output@StandardCounter,12.OnEnteredFromAssociatedObject,[Transfer] ToFreeSpace,Entity 'RegularCust.89' initiating transfer from '[Node] Output@StandardCounter' into free space of facility 'Model'.
166.534952045307,RegularCust.89,Output@StandardCounter,13.OnExited,[Begin],Process 'Output@StandardCounter.OnExited' started.
166.534952045307,RegularCust.89,Output@StandardCounter,13.OnExited,[Fire] ExitedEvent,Firing event 'Output@StandardCounter.Exited'.
166.534952045307,RegularCust.89,Output@StandardCounter,13.OnExited,[End],Process 'Output@StandardCounter.OnExited' ended.
166.534952045307,RegularCust.89,RegularCust.89,7.OnEnteredFreeSpace,[Begin],Process 'RegularCust.89.OnEnteredFreeSpace' started.
166.534952045307,RegularCust.89,RegularCust.89,7.OnEnteredFreeSpace,[Assign] OnEnteredFreeSpaceAssignments,Assigning state variable 'RegularCust.89.FreeSpaceSteeringToken.7.EnteredFreeSpaceFromNode' the value '1'.
166.534952045307,RegularCust.89,RegularCust.89,7.OnEnteredFreeSpace,[Decide] IfDestinationNode,Token branching on condition 'DestinationNode != Nothing'.
166.534952045307,RegularCust.89,RegularCust.89,7.OnEnteredFreeSpace,[Decide] IfDestinationNode,Token sent to 'True' exit.
166.534952045307,RegularCust.89,RegularCust.89,7.OnEnteredFreeSpace,[Decide] IfDirectToDestination,"Token branching on condition 'Math.If(FreeSpaceSteeringBehavior == List.FreeSpaceSteeringBehaviorType.DirectToDestination || CurrentNetwork == Nothing || !FreeSpaceSteeringToken.EnteredFreeSpaceFromNode, True, !CurrentNetwork.PathExists(PreviousNode, DestinationNode))'."
166.534952045307,RegularCust.89,RegularCust.89,7.OnEnteredFreeSpace,[Decide] IfDirectToDestination,Token sent to 'True' exit.
166.534952045307,RegularCust.89,RegularCust.89,7.OnEnteredFreeSpace,[Travel] DirectToDestination,Entity 'RegularCust.89' initiating free space travel movement to coordinates 'X=11.75 Y=0 Z=7.25' Meters.
166.534952045307,RegularCust.89,RegularCust.89,7.OnEnteredFreeSpace,[Travel] DirectToDestination,Entity 'RegularCust.89' setting movement rate to desired maximum travel rate '1609.344' Meters per Hour.
166.534952045307,RegularCust.89,StandardCounter,1.OnEnteredProcessing,[End],Process 'StandardCounter.OnEnteredProcessing' ended.
166.534952045307,RegularCust.91,StandardCounter,9.OnEnteredInputBuffer,[Transfer] ToProcessing,Entity 'RegularCust.91' transferring from '[Station] StandardCounter.InputBuffer' into station 'StandardCounter.Processing'.
166.534952045307,RegularCust.89,StandardCounter,11.OnEnteredOutputBuffer,[End],Process 'StandardCounter.OnEnteredOutputBuffer' ended.
166.534952045307,RegularCust.89,Output@StandardCounter,12.OnEnteredFromAssociatedObject,[End],Process 'Output@StandardCounter.OnEnteredFromAssociatedObject' ended.
166.534952045307,RegularCust.91,StandardCounter,1.OnEnteredProcessing,[Begin],Process 'StandardCounter.OnEnteredProcessing' started.
166.534952045307,RegularCust.91,StandardCounter,1.OnEnteredProcessing,[EndTransfer] IntoProcessing,Entity 'RegularCust.91' ending transfer into station 'StandardCounter.Processing'.
166.534952045307,RegularCust.91,StandardCounter,1.OnEnteredProcessing,[Decide] IfProcessTypeSpecificTime,Token branching on condition 'ProcessType==Enum.TaskProcessType.SpecificTime'.
166.534952045307,RegularCust.91,StandardCounter,1.OnEnteredProcessing,[Decide] IfProcessTypeSpecificTime,Token sent to 'True' exit.
166.534952045307,RegularCust.91,StandardCounter,1.OnEnteredProcessing,[Delay] ProcessingTime,Delaying token for '3.5699638845399' Minutes until time '170.104915929847' Minutes.
166.534952045307,RegularCust.91,StandardCounter,9.OnEnteredInputBuffer,[End],Process 'StandardCounter.OnEnteredInputBuffer' ended.
166.696947195312,RegularCust.89,RegularCust.89,7.OnEnteredFreeSpace,[Travel] DirectToDestination,Entity 'RegularCust.89' completed free space travel movement to coordinates 'X=11.75 Y=0 Z=7.25' Meters.
166.696947195312,RegularCust.89,RegularCust.89,7.OnEnteredFreeSpace,[Travel] DirectToDestination,Entity 'RegularCust.89' setting movement rate to desired ending travel rate '0' Meters per Hour.
166.696947195312,RegularCust.89,RegularCust.89,7.OnEnteredFreeSpace,[Transfer] ToDestinationNode,Entity 'RegularCust.89' transferring from '[FreeSpace] Model' into node 'Input@StandardSink'.
166.696947195312,RegularCust.89,Input@StandardSink,9.OnEnteredToAssociatedObject,[Begin],Process 'Input@StandardSink.OnEnteredToAssociatedObject' started.
166.696947195312,RegularCust.89,Input@StandardSink,9.OnEnteredToAssociatedObject,[Fire] EnteredEvent,Firing event 'Input@StandardSink.Entered'.
166.696947195312,RegularCust.89,Input@StandardSink,9.OnEnteredToAssociatedObject,[Transfer] ToAssociatedObject,Entity 'RegularCust.89' transferring from '[Node] Input@StandardSink' into object 'StandardSink'.
166.696947195312,RegularCust.89,Input@StandardSink,9.OnEnteredToAssociatedObject,[Transfer] ToAssociatedObject,Entity 'RegularCust.89' transferring from '[Node] Input@StandardSink' into station 'StandardSink.InputBuffer'.
166.696947195312,RegularCust.89,StandardSink,12.OnEnteredInputBuffer,[Begin],Process 'StandardSink.OnEnteredInputBuffer' started.
166.696947195312,RegularCust.89,StandardSink,12.OnEnteredInputBuffer,[EndTransfer] IntoInputBuffer,Entity 'RegularCust.89' ending transfer into station 'StandardSink.InputBuffer'.
166.696947195312,RegularCust.89,Input@StandardSink,11.OnExited,[Begin],Process 'Input@StandardSink.OnExited' started.
166.696947195312,RegularCust.89,Input@StandardSink,11.OnExited,[Fire] ExitedEvent,Firing event 'Input@StandardSink.Exited'.
166.696947195312,RegularCust.89,Input@StandardSink,11.OnExited,[End],Process 'Input@StandardSink.OnExited' ended.
166.696947195312,RegularCust.89,StandardSink,12.OnEnteredInputBuffer,[Tally] TimeInSystem,Recorded '1' observation(s) of value '3.03034937650378' Minutes for tally statistic 'StandardSink.TimeInSystem'.
166.696947195312,RegularCust.89,StandardSink,12.OnEnteredInputBuffer,[Destroy] Entity,Destroying object 'RegularCust.89'.
166.696947195312,--,--,--,--,Object 'RegularCust.89' destroyed.
166.696947195312, ,StandardSink,12.OnEnteredInputBuffer,[End],Process 'StandardSink.OnEnteredInputBuffer' ended.
166.696947195312, ,RegularCust.89,7.OnEnteredFreeSpace,[End],Process 'RegularCust.89.OnEnteredFreeSpace' ended.
166.696947195312, ,Input@StandardSink,9.OnEnteredToAssociatedObject,[End],Process 'Input@StandardSink.OnEnteredToAssociatedObject' ended.
167.193485499993,RegularCust.86,StandardCounter,6.OnEnteredProcessing,[Transfer] ToOutputBuffer,Entity 'RegularCust.86' transferring from '[Station] StandardCounter.Processing' into station 'StandardCounter.OutputBuffer'.
167.193485499993,RegularCust.86,StandardCounter,9.OnEnteredOutputBuffer,[Begin],Process 'StandardCounter.OnEnteredOutputBuffer' started.
167.193485499993,RegularCust.86,StandardCounter,9.OnEnteredOutputBuffer,[EndTransfer] IntoOutputBuffer,Entity 'RegularCust.86' ending transfer into station 'StandardCounter.OutputBuffer'.
167.193485499993,RegularCust.86,StandardCounter,9.OnEnteredOutputBuffer,[Release] Server,Object 'RegularCust.86' attempting to release '1' resource(s) of resource type '[ParentObject] StandardCounter'.
167.193485499993,RegularCust.86,StandardCounter,9.OnEnteredOutputBuffer,[Release] Server,Object 'RegularCust.86' released '1' capacity unit(s) of resource 'StandardCounter'.
167.193485499993,RegularCust.86,StandardCounter,9.OnEnteredOutputBuffer,[Transfer] ToOutputNode,Entity 'RegularCust.86' transferring from '[Station] StandardCounter.OutputBuffer' into node 'Output@StandardCounter'.
167.193485499993,RegularCust.86,Output@StandardCounter,12.OnEnteredFromAssociatedObject,[Begin],Process 'Output@StandardCounter.OnEnteredFromAssociatedObject' started.
167.193485499993,RegularCust.86,Output@StandardCounter,12.OnEnteredFromAssociatedObject,[Fire] EnteredEvent,Firing event 'Output@StandardCounter.Entered'.
167.193485499993,RegularCust.86,Output@StandardCounter,12.OnEnteredFromAssociatedObject,[Decide] IfTransporter,Token branching on condition 'Entity.Is.Transporter'.
167.193485499993,RegularCust.86,Output@StandardCounter,12.OnEnteredFromAssociatedObject,[Decide] IfTransporter,Token sent to 'False' exit.
167.193485499993,RegularCust.86,Output@StandardCounter,12.OnEnteredFromAssociatedObject,[Execute] RoutingOutLogic,Executing process 'Output@StandardCounter.RoutingOutLogic'.
167.193485499993,RegularCust.86,Output@StandardCounter,11.RoutingOutLogic,[Begin],Process 'Output@StandardCounter.RoutingOutLogic' started.
167.193485499993,RegularCust.86,Output@StandardCounter,11.RoutingOutLogic,[SetNode] NextDestination,Destination node of entity 'RegularCust.86' set to value 'Input@StandardSink'.
167.193485499993,RegularCust.86,Output@StandardCounter,11.RoutingOutLogic,[End],Process 'Output@StandardCounter.RoutingOutLogic' ended.
167.193485499993,RegularCust.86,Output@StandardCounter,12.OnEnteredFromAssociatedObject,[Transfer] ToOutboundLink,Entity 'RegularCust.86' could not find a followable travel path from starting location '[Node] Output@StandardCounter' to destination location 'Input@StandardSink' using assigned network 'Global'.
167.193485499993,RegularCust.86,Output@StandardCounter,12.OnEnteredFromAssociatedObject,[Transfer] ToOutboundLink,Entity 'RegularCust.86' failed to initiate transfer from '[Node] Output@StandardCounter' to an outbound link.
167.193485499993,RegularCust.86,Output@StandardCounter,12.OnEnteredFromAssociatedObject,[Transfer] ToFreeSpace,Entity 'RegularCust.86' initiating transfer from '[Node] Output@StandardCounter' into free space of facility 'Model'.
167.193485499993,RegularCust.86,Output@StandardCounter,11.OnExited,[Begin],Process 'Output@StandardCounter.OnExited' started.
167.193485499993,RegularCust.86,Output@StandardCounter,11.OnExited,[Fire] ExitedEvent,Firing event 'Output@StandardCounter.Exited'.
167.193485499993,RegularCust.86,Output@StandardCounter,11.OnExited,[End],Process 'Output@StandardCounter.OnExited' ended.
167.193485499993,RegularCust.86,RegularCust.86,7.OnEnteredFreeSpace,[Begin],Process 'RegularCust.86.OnEnteredFreeSpace' started.
167.193485499993,RegularCust.86,RegularCust.86,7.OnEnteredFreeSpace,[Assign] OnEnteredFreeSpaceAssignments,Assigning state variable 'RegularCust.86.FreeSpaceSteeringToken.7.EnteredFreeSpaceFromNode' the value '1'.
167.193485499993,RegularCust.86,RegularCust.86,7.OnEnteredFreeSpace,[Decide] IfDestinationNode,Token branching on condition 'DestinationNode != Nothing'.
167.193485499993,RegularCust.86,RegularCust.86,7.OnEnteredFreeSpace,[Decide] IfDestinationNode,Token sent to 'True' exit.
167.193485499993,RegularCust.86,RegularCust.86,7.OnEnteredFreeSpace,[Decide] IfDirectToDestination,"Token branching on condition 'Math.If(FreeSpaceSteeringBehavior == List.FreeSpaceSteeringBehaviorType.DirectToDestination || CurrentNetwork == Nothing || !FreeSpaceSteeringToken.EnteredFreeSpaceFromNode, True, !CurrentNetwork.PathExists(PreviousNode, DestinationNode))'."
167.193485499993,RegularCust.86,RegularCust.86,7.OnEnteredFreeSpace,[Decide] IfDirectToDestination,Token sent to 'True' exit.
167.193485499993,RegularCust.86,RegularCust.86,7.OnEnteredFreeSpace,[Travel] DirectToDestination,Entity 'RegularCust.86' initiating free space travel movement to coordinates 'X=11.75 Y=0 Z=7.25' Meters.
167.193485499993,RegularCust.86,RegularCust.86,7.OnEnteredFreeSpace,[Travel] DirectToDestination,Entity 'RegularCust.86' setting movement rate to desired maximum travel rate '1609.344' Meters per Hour.
167.193485499993,RegularCust.86,StandardCounter,6.OnEnteredProcessing,[End],Process 'StandardCounter.OnEnteredProcessing' ended.
